"","chrom","start","end"
"11085","chr3",89996954,89997254
"11086","chr3",96168504,96168804
"11087","chr3",99370136,99370436
"11088","chr3",99742855,99743155
"11089","chr3",99761683,99761983
"11090","chr3",104164892,104165192
"11091","chr3",107245070,107245370
"11092","chr3",107689174,107689361
"11093","chr3",107689361,107689549
"11094","chr3",107855683,107855981
"11095","chr3",108015693,108015993
"11096","chr3",108023982,108024282
"11097","chr3",108126376,108126676
"11098","chr3",108127511,108127811
"11099","chr3",108582749,108583049
"11100","chr3",110296016,110296316
"11101","chr3",110374585,110374885
"11102","chr3",111622281,111622581
"11103","chr3",111642649,111642949
"11104","chr3",111643322,111643622
"11105","chr3",111644361,111644661
"11106","chr3",111644699,111644999
"11107","chr3",111804222,111804522
"11108","chr3",114217239,114217539
"11109","chr3",114286790,114287090
"11110","chr3",115718637,115718937
"11111","chr3",119042338,119042638
"11112","chr3",120136638,120136938
"11113","chr3",120188232,120188532
"11114","chr3",120460205,120460505
"11115","chr3",120884671,120884927
"11116","chr3",122029603,122029903
"11117","chr3",122085292,122085465
"11118","chr3",122848403,122848703
"11119","chr3",123376440,123376740
"11120","chr3",123474002,123474302
"11121","chr3",123474577,123474877
"11122","chr3",123485102,123485402
"11123","chr3",123518575,123518875
"11124","chr3",123995720,123996020
"11125","chr3",124011262,124011562
"11126","chr3",124270470,124270770
"11127","chr3",124270970,124271270
"11128","chr3",124346278,124346578
"11129","chr3",124352986,124353286
"11130","chr3",124356444,124356744
"11131","chr3",124512578,124512878
"11132","chr3",124534354,124534654
"11133","chr3",125775683,125775983
"11134","chr3",125803593,125803893
"11135","chr3",125927358,125927658
"11136","chr3",126242339,126242597
"11137","chr3",126242597,126242855
"11138","chr3",127310271,127310571
"11139","chr3",127310812,127311112
"11140","chr3",127410192,127410492
"11141","chr3",127456713,127457013
"11142","chr3",127469338,127469638
"11143","chr3",127469966,127470266
"11144","chr3",127534375,127534675
"11145","chr3",127537976,127538276
"11146","chr3",127540501,127540801
"11147","chr3",127542315,127542615
"11148","chr3",127831092,127831392
"11149","chr3",128062813,128063113
"11150","chr3",128079856,128080156
"11151","chr3",128086550,128086850
"11152","chr3",128102201,128102501
"11153","chr3",128122527,128122827
"11154","chr3",128135507,128135749
"11155","chr3",128428973,128429273
"11156","chr3",128931215,128931515
"11157","chr3",128997245,128997545
"11158","chr3",129160073,129160373
"11159","chr3",129514495,129514795
"11160","chr3",130115150,130115450
"11161","chr3",130611460,130611662
"11162","chr3",133266247,133266547
"11163","chr3",133662915,133663215
"11164","chr3",134010316,134010616
"11165","chr3",134049833,134050133
"11166","chr3",134071368,134071668
"11167","chr3",134072335,134072635
"11168","chr3",134073474,134073774
"11169","chr3",134101339,134101639
"11170","chr3",134138422,134138686
"11171","chr3",134138686,134138951
"11172","chr3",135916340,135916619
"11173","chr3",137905329,137905629
"11174","chr3",138633678,138633978
"11175","chr3",138635387,138635687
"11176","chr3",139018407,139018707
"11177","chr3",139252705,139253005
"11178","chr3",139373683,139373983
"11179","chr3",140433663,140433963
"11180","chr3",140474004,140474304
"11181","chr3",141088415,141088715
"11182","chr3",141094634,141094934
"11183","chr3",141144917,141145217
"11184","chr3",141156214,141156514
"11185","chr3",141660629,141660929
"11186","chr3",141805245,141805545
"11187","chr3",142341740,142342040
"11188","chr3",144043185,144043485
"11189","chr3",149299467,149299767
"11190","chr3",149529950,149530250
"11191","chr3",149955676,149955976
"11192","chr3",149956473,149956685
"11193","chr3",149956685,149956898
"11194","chr3",149995849,149996139
"11195","chr3",150018722,150019022
"11196","chr3",150026114,150026414
"11197","chr3",150318489,150318789
"11198","chr3",151357425,151357725
"11199","chr3",152027109,152027409
"11200","chr3",152107129,152107429
"11201","chr3",152927713,152928013
"11202","chr3",153807240,153807540
"11203","chr3",155022333,155022633
"11204","chr3",155456605,155456905
"11205","chr3",156200828,156201128
"11206","chr3",156528533,156528833
"11207","chr3",156529228,156529528
"11208","chr3",156800039,156800339
"11209","chr3",156807554,156807854
"11210","chr3",156839260,156839560
"11211","chr3",156849012,156849312
"11212","chr3",156849814,156850114
"11213","chr3",157217914,157218214
"11214","chr3",158442412,158442712
"11215","chr3",158443066,158443366
"11216","chr3",158449214,158449514
"11217","chr3",158881478,158881778
"11218","chr3",158885807,158886107
"11219","chr3",158888899,158889199
"11220","chr3",158917895,158918195
"11221","chr3",159500924,159501224
"11222","chr3",159502221,159502521
"11223","chr3",159531755,159532055
"11224","chr3",159825028,159825328
"11225","chr3",160009430,160009730
"11226","chr3",160514397,160514697
"11227","chr3",167451227,167451527
"11228","chr3",167696688,167696988
"11229","chr3",168890455,168890755
"11230","chr3",169149063,169149363
"11231","chr3",169588262,169588562
"11232","chr3",169764809,169765109
"11233","chr3",170586248,170586548
"11234","chr3",170718173,170718335
"11235","chr3",170762751,170763051
"11236","chr3",171075453,171075753
"11237","chr3",171076115,171076415
"11238","chr3",171076427,171076727
"11239","chr3",171524056,171524356
"11240","chr3",171685763,171686063
"11241","chr3",171816546,171816846
"11242","chr3",171848080,171848380
"11243","chr3",171859922,171860222
"11244","chr3",172033166,172033466
"11245","chr3",172036046,172036346
"11246","chr3",172353661,172353813
"11247","chr3",172410695,172410995
"11248","chr3",172466240,172466540
"11249","chr3",174580461,174580761
"11250","chr3",176517588,176517888
"11251","chr3",176634729,176635029
"11252","chr3",176854425,176854725
"11253","chr3",176912599,176912899
"11254","chr3",177078403,177078703
"11255","chr3",177080532,177080832
"11256","chr3",177164090,177164390
"11257","chr3",177217580,177217880
"11258","chr3",177535360,177535660
"11259","chr3",177541575,177541875
"11260","chr3",177912813,177913113
"11261","chr3",182082273,182082573
"11262","chr3",182314971,182315271
"11263","chr3",182369496,182369796
"11264","chr3",182457402,182457702
"11265","chr3",182983364,182983546
"11266","chr3",182983654,182983954
"11267","chr3",183035424,183035724
"11268","chr3",183096890,183097190
"11269","chr3",183271093,183271393
"11270","chr3",183610513,183610813
"11271","chr3",184070430,184070730
"11272","chr3",184628953,184629253
"11273","chr3",185085346,185085646
"11274","chr3",185140501,185140711
"11275","chr3",185207510,185207810
"11276","chr3",185265038,185265338
"11277","chr3",185476070,185476370
"11278","chr3",185484781,185485081
"11279","chr3",185514907,185515207
"11280","chr3",185678764,185679064
"11281","chr3",185815853,185816153
"11282","chr3",186316334,186316634
"11283","chr3",186316832,186317132
"11284","chr3",186323472,186323772
"11285","chr3",186502951,186503251
"11286","chr3",186649678,186649978
"11287","chr3",186782048,186782348
"11288","chr3",187721331,187721557
"11289","chr3",187721557,187721784
"11290","chr3",187840536,187840694
"11291","chr3",187882559,187882770
"11292","chr3",187904055,187904355
"11293","chr3",187916757,187917057
"11294","chr3",188669079,188669379
"11295","chr3",188994498,188994798
"11296","chr3",189040665,189040965
"11297","chr3",189626743,189627043
"11298","chr3",189660848,189661148
"11299","chr3",189666041,189666341
"11300","chr3",189730685,189730985
"11301","chr3",190038864,190039164
"11302","chr3",191074252,191074552
"11303","chr3",191074734,191075034
"11304","chr3",192568324,192568593
"11305","chr3",192605614,192605914
"11306","chr3",193310287,193310587
"11307","chr3",193560152,193560452
"11308","chr3",193563817,193564117
"11309","chr3",193568938,193569238
"11310","chr3",193571351,193571651
"11311","chr3",193578719,193579019
"11312","chr3",193678240,193678540
"11313","chr3",193721674,193721974
"11314","chr3",193722345,193722645
"11315","chr3",193752737,193753037
"11316","chr3",193788300,193788600
"11317","chr3",193807080,193807380
"11318","chr3",193818796,193819096
"11319","chr3",193834610,193834910
"11320","chr3",193840317,193840604
"11321","chr3",194033849,194034149
"11322","chr3",194207851,194208151
"11323","chr3",194214881,194215181
"11324","chr3",194218371,194218585
"11325","chr3",194258008,194258171
"11326","chr3",194341920,194342220
"11327","chr3",194442689,194442989
"11328","chr3",194461271,194461492
"11329","chr3",194461492,194461713
"11330","chr3",194751334,194751634
"11331","chr3",194752477,194752777
"11332","chr3",194753345,194753645
"11333","chr3",194760701,194761001
"11334","chr3",194761907,194762207
"11335","chr3",194780853,194781153
"11336","chr3",194791722,194792022
"11337","chr3",194800403,194800703
"11338","chr3",194822957,194823257
"11339","chr3",194838630,194838930
"11340","chr3",194906853,194907153
"11341","chr3",195530877,195531162
"11342","chr3",195548433,195548733
"11343","chr3",195550651,195550951
"11344","chr3",195597237,195597537
"11345","chr3",195604631,195604931
"11346","chr3",195605387,195605687
"11347","chr3",195612006,195612306
"11348","chr3",195634906,195635206
"11349","chr3",195641583,195641883
"11350","chr3",195807378,195807678
"11351","chr3",196518800,196519100
"11352","chr3",196731136,196731436
"11353","chr3",196758885,196759185
"11354","chr3",197027238,197027538
"11355","chr3",197093275,197093575
"11356","chr3",197097612,197097828
"11357","chr3",197182872,197183172
"11358","chr3",197226474,197226774
"11359","chr3",197237189,197237489
"11360","chr3",197326166,197326466
"11361","chr3",197445632,197445932
"11362","chr3",197686495,197686795
"14471","chr3",149104799,149105028
"14472","chr3",184038096,184038288
"14473","chr3",184064152,184064452
"14474","chr3",184166459,184166759
"14486","chr3",123512326,123512626
"14959","chr3",12486244,12486525
"14960","chr3",14331393,14331559
"14961","chr3",30673230,30673419
"14962","chr3",30730074,30730375
"14963","chr3",38003094,38003245
"14964","chr3",43221507,43221735
"14965","chr3",43778208,43778508
"14966","chr3",46977525,46977681
"14967","chr3",47023452,47023608
"14968","chr3",50202945,50203211
"14969","chr3",58147655,58147854
"14970","chr3",58159422,58159774
"14971","chr3",71111772,71111933
"14972","chr3",72537257,72537541
"14973","chr3",99639271,99639486
"14974","chr3",99817266,99817493
"14975","chr3",101832711,101832949
"14976","chr3",111487421,111487690
"14977","chr3",123476181,123476424
"14978","chr3",124554109,124554311
"14979","chr3",125986707,125987093
"14980","chr3",128215938,128216104
"14981","chr3",128501253,128501414
"14982","chr3",133776158,133776332
"14983","chr3",141064909,141065157
"14984","chr3",149103327,149103615
"14985","chr3",149105949,149106124
"14986","chr3",156847060,156847289
"14987","chr3",171858579,171858838
"14988","chr3",172365939,172366091
"14989","chr3",177542175,177542402
"14990","chr3",177802477,177802725
"14991","chr3",185464104,185464277
"14992","chr3",188013042,188013317
"14993","chr3",189022704,189022898
"14994","chr3",194981379,194981636
"14995","chr3",197228799,197229029
"15234","chr3",5018985,5019421
"15235","chr3",37977358,37977636
"15236","chr3",50639119,50639354
"15237","chr3",197221977,197222233
"15273","chr3",50307096,50307466
"15274","chr3",69788004,69788297
"15275","chr3",71591762,71591983
"15276","chr3",71591983,71592205
"15558","chr3",9130450,9130655
"15559","chr3",38033624,38033799
"15560","chr3",38072441,38072622
"15561","chr3",41200105,41200301
"15562","chr3",46028885,46029162
"15563","chr3",52088306,52088595
"15564","chr3",52271374,52271551
"15565","chr3",58653302,58653516
"15566","chr3",66491364,66491664
"15567","chr3",107700738,107700987
"15568","chr3",124705182,124705359
"15569","chr3",134045249,134045502
"15570","chr3",141086662,141086844
"15571","chr3",177063054,177063308
"15572","chr3",184286078,184286378
"15573","chr3",184530909,184531089
"15574","chr3",193601284,193601584
"15575","chr3",193789256,193789435
"15576","chr3",197248924,197249199
"15690","chr3",141086844,141087026
"15814","chr3",15383726,15384026
"15815","chr3",25065372,25065672
"15816","chr3",42262206,42262506
"15817","chr3",52593460,52593760
"15818","chr3",62202131,62202431
"15819","chr3",68930992,68931292
"15820","chr3",88038774,88039074
"15821","chr3",113919079,113919379
"15822","chr3",123513516,123513816
"15823","chr3",132005079,132005379
"15824","chr3",169632029,169632329
"15825","chr3",172419788,172420088
"15826","chr3",178524005,178524305
"15827","chr3",194338823,194339123
"15891","chr3",122409871,122410096
"15892","chr3",122410096,122410322
"31880","chr3",114092,114392
"31881","chr3",285083,285383
"31882","chr3",3056397,3056697
"31883","chr3",3357539,3357839
"31884","chr3",3890681,3890981
"31885","chr3",4348193,4348493
"31886","chr3",4459207,4459507
"31887","chr3",4549605,4549905
"31888","chr3",4638433,4638733
"31889","chr3",4762091,4762391
"31890","chr3",4872857,4873157
"31891","chr3",4908492,4908792
"31892","chr3",4909812,4910112
"31893","chr3",4910523,4910823
"31894","chr3",5027446,5027605
"31895","chr3",5027992,5028547
"31896","chr3",5028547,5029102
"31897","chr3",5065014,5065314
"31898","chr3",5067886,5068186
"31899","chr3",5134008,5134308
"31900","chr3",5174890,5175190
"31901","chr3",5180369,5180669
"31902","chr3",5207278,5207578
"31903","chr3",5232259,5232559
"31904","chr3",5237327,5237627
"31905","chr3",5239160,5239460
"31906","chr3",5467884,5468184
"31907","chr3",5470637,5470847
"31908","chr3",5470847,5471058
"31909","chr3",5625684,5625984
"31910","chr3",8483908,8484208
"31911","chr3",8533827,8534127
"31912","chr3",8540549,8540849
"31913","chr3",8561442,8561742
"31914","chr3",8570751,8571051
"31915","chr3",8572647,8572947
"31916","chr3",8596621,8596921
"31917","chr3",8648440,8648740
"31918","chr3",8783462,8783762
"31919","chr3",9029305,9029605
"31920","chr3",9144467,9144767
"31921","chr3",9273652,9273952
"31922","chr3",9321763,9322063
"31923","chr3",9343816,9344035
"31924","chr3",9344035,9344254
"31925","chr3",9358763,9359063
"31926","chr3",9381654,9381954
"31927","chr3",9395940,9396240
"31928","chr3",9445237,9445537
"31929","chr3",9845846,9846146
"31930","chr3",9903979,9904279
"31931","chr3",9956355,9956655
"31932","chr3",9996803,9997064
"31933","chr3",9997064,9997326
"31934","chr3",10018889,10019189
"31935","chr3",10399288,10399588
"31936","chr3",11010105,11010405
"31937","chr3",11031801,11032101
"31938","chr3",11137987,11138287
"31939","chr3",11191916,11192216
"31940","chr3",11210930,11211230
"31941","chr3",11242646,11242946
"31942","chr3",11278598,11278898
"31943","chr3",11330416,11330716
"31944","chr3",11421230,11421530
"31945","chr3",11433320,11433620
"31946","chr3",11494833,11495133
"31947","chr3",11517679,11517979
"31948","chr3",11519448,11519748
"31949","chr3",11550508,11550808
"31950","chr3",11575350,11575650
"31951","chr3",11585674,11585974
"31952","chr3",11595852,11596152
"31953","chr3",11600256,11600556
"31954","chr3",11602180,11602480
"31955","chr3",11603905,11604205
"31956","chr3",11607010,11607310
"31957","chr3",11608178,11608478
"31958","chr3",11617435,11617735
"31959","chr3",11634385,11634685
"31960","chr3",11655315,11655615
"31961","chr3",11657892,11658192
"31962","chr3",11666674,11666974
"31963","chr3",11674556,11674856
"31964","chr3",11678005,11678305
"31965","chr3",11680385,11680685
"31966","chr3",11733244,11733544
"31967","chr3",11758274,11758574
"31968","chr3",11798845,11799145
"31969","chr3",11874781,11875081
"31970","chr3",11966360,11966660
"31971","chr3",12202844,12203144
"31972","chr3",12332629,12332929
"31973","chr3",12435580,12435880
"31974","chr3",12442531,12442831
"31975","chr3",12517574,12517874
"31976","chr3",12528478,12528778
"31977","chr3",12543160,12543460
"31978","chr3",12601895,12602195
"31979","chr3",12701625,12701925
"31980","chr3",12749979,12750279
"31981","chr3",12840183,12840483
"31982","chr3",12926523,12926823
"31983","chr3",12937803,12938103
"31984","chr3",12943669,12943969
"31985","chr3",12965172,12965472
"31986","chr3",12973017,12973317
"31987","chr3",13001105,13001405
"31988","chr3",13012125,13012425
"31989","chr3",13031977,13032277
"31990","chr3",13033436,13033736
"31991","chr3",13034481,13034781
"31992","chr3",13053057,13053357
"31993","chr3",13057033,13057333
"31994","chr3",13058796,13059096
"31995","chr3",13060590,13060856
"31996","chr3",13063767,13063958
"31997","chr3",13117603,13117903
"31998","chr3",13314829,13315129
"31999","chr3",13318760,13319060
"32000","chr3",13319487,13319787
"32001","chr3",13324904,13325073
"32002","chr3",13457116,13457416
"32003","chr3",13538908,13539208
"32004","chr3",13549137,13549437
"32005","chr3",13560095,13560395
"32006","chr3",13587320,13587620
"32007","chr3",13617020,13617320
"32008","chr3",13697083,13697275
"32009","chr3",13858974,13859274
"32010","chr3",13937452,13937706
"32011","chr3",14160391,14160691
"32012","chr3",14160809,14161109
"32013","chr3",14252399,14252699
"32014","chr3",14257898,14258198
"32015","chr3",14294557,14294857
"32016","chr3",14302980,14303280
"32017","chr3",14338770,14339070
"32018","chr3",14345685,14345985
"32019","chr3",14446494,14446794
"32020","chr3",14465478,14465778
"32021","chr3",14466260,14466560
"32022","chr3",14473429,14473729
"32023","chr3",14481399,14481699
"32024","chr3",14595698,14595998
"32025","chr3",14596753,14597053
"32026","chr3",14597572,14597878
"32027","chr3",14605719,14606019
"32028","chr3",14643568,14643821
"32029","chr3",14849094,14849394
"32030","chr3",14854981,14855281
"32031","chr3",14855842,14856142
"32032","chr3",14871419,14871719
"32033","chr3",14920729,14921029
"32034","chr3",14962922,14963222
"32035","chr3",14985372,14985672
"32036","chr3",15000614,15000914
"32037","chr3",15032252,15032552
"32038","chr3",15104591,15104891
"32039","chr3",15137274,15137574
"32040","chr3",15244547,15244847
"32041","chr3",15345130,15345430
"32042","chr3",15352342,15352642
"32043","chr3",15466536,15466836
"32044","chr3",15687799,15688099
"32045","chr3",15828732,15829032
"32046","chr3",15851387,15851687
"32047","chr3",16105112,16105412
"32048","chr3",16131616,16131916
"32049","chr3",16133063,16133363
"32050","chr3",16189740,16190040
"32051","chr3",16225156,16225456
"32052","chr3",16282109,16282409
"32053","chr3",16286220,16286520
"32054","chr3",16320067,16320367
"32055","chr3",16379812,16380112
"32056","chr3",16433789,16434089
"32057","chr3",16468976,16469276
"32058","chr3",16490090,16490390
"32059","chr3",16490979,16491279
"32060","chr3",16539940,16540240
"32061","chr3",16592437,16592737
"32062","chr3",16652319,16652619
"32063","chr3",16883748,16884048
"32064","chr3",16969716,16970016
"32065","chr3",16977334,16977634
"32066","chr3",17081954,17082254
"32067","chr3",17236789,17237089
"32068","chr3",17787199,17787499
"32069","chr3",18145283,18145583
"32070","chr3",18168255,18168555
"32071","chr3",18258654,18258954
"32072","chr3",18276532,18276832
"32073","chr3",18484591,18484891
"32074","chr3",18632110,18632410
"32075","chr3",20084985,20085285
"32076","chr3",20183514,20183814
"32077","chr3",23331077,23331377
"32078","chr3",23414889,23415189
"32079","chr3",23496252,23496552
"32080","chr3",23578525,23578825
"32081","chr3",23653311,23653611
"32082","chr3",23687315,23687615
"32083","chr3",23727560,23727860
"32084","chr3",23770284,23770584
"32085","chr3",23803646,23803946
"32086","chr3",23817999,23818299
"32087","chr3",23907120,23907420
"32088","chr3",23955398,23955698
"32089","chr3",24187428,24187728
"32090","chr3",24262483,24262783
"32091","chr3",24266632,24266932
"32092","chr3",24279368,24279668
"32093","chr3",24347505,24347805
"32094","chr3",24430806,24431106
"32095","chr3",24517925,24518225
"32096","chr3",24532834,24533134
"32097","chr3",24565841,24566141
"32098","chr3",24725214,24725514
"32099","chr3",24869777,24870077
"32100","chr3",24887269,24887569
"32101","chr3",25197559,25197859
"32102","chr3",25472501,25472801
"32103","chr3",25583123,25583423
"32104","chr3",25635499,25635799
"32105","chr3",25689623,25689923
"32106","chr3",26146762,26147062
"32107","chr3",27114710,27115010
"32108","chr3",27131785,27132085
"32109","chr3",27208469,27208769
"32110","chr3",27521214,27521514
"32111","chr3",27632029,27632329
"32112","chr3",27638461,27638761
"32113","chr3",27708251,27708551
"32114","chr3",27722933,27723233
"32115","chr3",27754498,27754721
"32116","chr3",27754972,27755360
"32117","chr3",27755360,27755749
"32118","chr3",27755888,27756177
"32119","chr3",27766101,27766316
"32120","chr3",27766316,27766531
"32121","chr3",27770844,27771525
"32122","chr3",28119119,28119419
"32123","chr3",28393585,28393885
"32124","chr3",29182780,29183080
"32125","chr3",29218057,29218357
"32126","chr3",29348965,29349265
"32127","chr3",29354920,29355220
"32128","chr3",29373977,29374277
"32129","chr3",29447477,29447777
"32130","chr3",29471829,29472129
"32131","chr3",29494777,29495077
"32132","chr3",29507586,29507886
"32133","chr3",29535263,29535563
"32134","chr3",29623731,29624031
"32135","chr3",29724691,29724991
"32136","chr3",29737933,29738233
"32137","chr3",29747210,29747510
"32138","chr3",29760553,29760853
"32139","chr3",29964718,29965018
"32140","chr3",30124327,30124627
"32141","chr3",30140637,30140937
"32142","chr3",30327428,30327728
"32143","chr3",30341095,30341395
"32144","chr3",30383809,30384109
"32145","chr3",30442523,30442823
"32146","chr3",30482315,30482615
"32147","chr3",30512646,30512946
"32148","chr3",30554330,30554630
"32149","chr3",30623395,30623695
"32150","chr3",30638467,30638767
"32151","chr3",30667722,30668022
"32152","chr3",30689684,30689984
"32153","chr3",30698725,30699025
"32154","chr3",30706494,30706794
"32155","chr3",30708595,30708895
"32156","chr3",30722406,30722706
"32157","chr3",30793648,30793948
"32158","chr3",30811889,30812189
"32159","chr3",31238889,31239189
"32160","chr3",31317146,31317446
"32161","chr3",31494064,31494457
"32162","chr3",31580325,31580625
"32163","chr3",31721295,31721595
"32164","chr3",31803725,31804025
"32165","chr3",31920747,31921047
"32166","chr3",31932826,31933126
"32167","chr3",31952127,31952427
"32168","chr3",31958501,31958801
"32169","chr3",31959161,31959461
"32170","chr3",32010505,32010805
"32171","chr3",32086709,32087009
"32172","chr3",32338141,32338441
"32173","chr3",32344335,32344635
"32174","chr3",32442078,32442378
"32175","chr3",32474642,32474942
"32176","chr3",32496508,32496808
"32177","chr3",32501525,32501825
"32178","chr3",32508867,32509190
"32179","chr3",32511120,32511420
"32180","chr3",32619127,32619427
"32181","chr3",32820500,32820800
"32182","chr3",32822638,32822938
"32183","chr3",32863288,32863588
"32184","chr3",32884385,32884685
"32185","chr3",32898211,32898511
"32186","chr3",32904140,32904440
"32187","chr3",32911204,32911504
"32188","chr3",33015490,33015790
"32189","chr3",33158779,33159079
"32190","chr3",33172947,33173247
"32191","chr3",33244943,33245243
"32192","chr3",33925651,33925951
"32193","chr3",34114026,34114326
"32194","chr3",35705887,35706098
"32195","chr3",35706098,35706310
"32196","chr3",36248708,36249008
"32197","chr3",36424157,36424457
"32198","chr3",36690078,36690378
"32199","chr3",36902594,36902894
"32200","chr3",37151878,37152178
"32201","chr3",37173395,37173695
"32202","chr3",37211933,37212233
"32203","chr3",37225115,37225415
"32204","chr3",37807551,37807851
"32205","chr3",37814646,37814946
"32206","chr3",37906435,37906735
"32207","chr3",37919979,37920279
"32208","chr3",37944687,37944987
"32209","chr3",37965667,37965967
"32210","chr3",37966736,37967036
"32211","chr3",38038818,38039118
"32212","chr3",38044024,38044324
"32213","chr3",38062972,38063272
"32214","chr3",38204634,38204934
"32215","chr3",38500948,38501248
"32216","chr3",38501861,38502161
"32217","chr3",38514707,38515007
"32218","chr3",38584616,38584916
"32219","chr3",39106107,39106407
"32220","chr3",39146127,39146427
"32221","chr3",39470563,39470757
"32222","chr3",40004414,40004714
"32223","chr3",40354769,40355069
"32224","chr3",40657392,40657646
"32225","chr3",40790246,40790546
"32226","chr3",40822341,40822641
"32227","chr3",40888991,40889291
"32228","chr3",40966814,40967114
"32229","chr3",41038345,41038645
"32230","chr3",41248301,41248601
"32231","chr3",42054455,42054755
"32232","chr3",42056512,42056737
"32233","chr3",42056737,42056963
"32234","chr3",42064799,42065099
"32235","chr3",42066645,42066945
"32236","chr3",42073717,42074017
"32237","chr3",42094598,42094898
"32238","chr3",42102987,42103251
"32239","chr3",42103251,42103516
"32240","chr3",42141877,42142177
"32241","chr3",42171946,42172246
"32242","chr3",42220951,42221251
"32243","chr3",42233041,42233341
"32244","chr3",42597506,42597806
"32245","chr3",42692777,42693077
"32246","chr3",42701539,42701839
"32247","chr3",42787776,42788076
"32248","chr3",42842193,42842493
"32249","chr3",42865081,42865381
"32250","chr3",42888732,42889032
"32251","chr3",42922965,42923265
"32252","chr3",43033049,43033349
"32253","chr3",43072907,43073104
"32254","chr3",43073104,43073301
"32255","chr3",43195194,43195494
"32256","chr3",43234531,43234831
"32257","chr3",43289285,43289585
"32258","chr3",43331798,43332098
"32259","chr3",43405473,43405773
"32260","chr3",43419775,43420075
"32261","chr3",43626161,43626461
"32262","chr3",43659456,43659701
"32263","chr3",43739364,43739664
"32264","chr3",43778519,43778819
"32265","chr3",43914036,43914336
"32266","chr3",43964988,43965288
"32267","chr3",44038718,44039018
"32268","chr3",44106786,44107086
"32269","chr3",44169916,44170216
"32270","chr3",44397246,44397546
"32271","chr3",44593447,44593747
"32272","chr3",44773085,44773385
"32273","chr3",44981220,44981520
"32274","chr3",44997005,44997305
"32275","chr3",45013342,45013642
"32276","chr3",45053200,45053500
"32277","chr3",45154583,45154883
"32278","chr3",45166955,45167255
"32279","chr3",45175270,45175570
"32280","chr3",45180943,45181243
"32281","chr3",45183671,45183971
"32282","chr3",45219951,45220251
"32283","chr3",45241534,45241834
"32284","chr3",45314782,45315082
"32285","chr3",45506065,45506365
"32286","chr3",45595080,45595380
"32287","chr3",45601304,45601604
"32288","chr3",45694887,45695187
"32289","chr3",45948440,45948740
"32290","chr3",45981010,45981310
"32291","chr3",46139154,46139454
"32292","chr3",46256376,46256676
"32293","chr3",46669139,46669439
"32294","chr3",46791326,46791626
"32295","chr3",46887822,46888122
"32296","chr3",46927235,46927535
"32297","chr3",46936504,46936804
"32298","chr3",46950265,46950565
"32299","chr3",46973133,46973433
"32300","chr3",47191672,47191972
"32301","chr3",47425047,47425347
"32302","chr3",47563734,47564034
"32303","chr3",47687829,47688129
"32304","chr3",48004681,48004981
"32305","chr3",48056822,48057122
"32306","chr3",48077952,48078252
"32307","chr3",48128518,48128818
"32308","chr3",48171764,48172064
"32309","chr3",48193125,48193425
"32310","chr3",48249259,48249559
"32311","chr3",48256817,48257117
"32312","chr3",48443716,48444016
"32313","chr3",48484040,48484340
"32314","chr3",48589889,48590189
"32315","chr3",48692968,48693268
"32316","chr3",48757897,48758197
"32317","chr3",48776797,48777097
"32318","chr3",48882918,48883218
"32319","chr3",49092207,49092507
"32320","chr3",49383903,49384203
"32321","chr3",49503438,49503738
"32322","chr3",49538401,49538701
"32323","chr3",49573654,49573954
"32324","chr3",49577078,49577378
"32325","chr3",49817789,49818089
"32326","chr3",49821189,49821489
"32327","chr3",49843658,49843958
"32328","chr3",49897256,49897556
"32329","chr3",49905203,49905503
"32330","chr3",49918960,49919260
"32331","chr3",49937853,49938153
"32332","chr3",49938570,49938870
"32333","chr3",50162171,50162471
"32334","chr3",50163118,50163418
"32335","chr3",50189277,50189577
"32336","chr3",50190648,50190948
"32337","chr3",50208539,50208839
"32338","chr3",50232308,50232608
"32339","chr3",50239255,50239555
"32340","chr3",50276114,50276414
"32341","chr3",50294452,50294752
"32342","chr3",50300117,50300417
"32343","chr3",50487804,50488091
"32344","chr3",50488091,50488379
"32345","chr3",50553567,50553867
"32346","chr3",50629557,50629857
"32347","chr3",50658321,50658621
"32348","chr3",50775751,50776051
"32349","chr3",51593308,51593608
"32350","chr3",51601970,51602270
"32351","chr3",51616366,51616666
"32352","chr3",52038220,52038520
"32353","chr3",52039668,52039968
"32354","chr3",52048669,52048969
"32355","chr3",52074021,52074321
"32356","chr3",52080627,52080927
"32357","chr3",52124640,52124940
"32358","chr3",52216167,52216467
"32359","chr3",52235808,52236108
"32360","chr3",52334030,52334330
"32361","chr3",52380647,52380947
"32362","chr3",52440929,52441229
"32363","chr3",52502294,52502594
"32364","chr3",52564864,52565164
"32365","chr3",52704496,52704796
"32366","chr3",52716350,52716650
"32367","chr3",52824132,52824432
"32368","chr3",52879591,52879891
"32369","chr3",52927397,52927697
"32370","chr3",53051543,53051843
"32371","chr3",53106574,53106874
"32372","chr3",53117400,53117700
"32373","chr3",53118016,53118316
"32374","chr3",53168514,53168814
"32375","chr3",53187062,53187362
"32376","chr3",53190612,53190912
"32377","chr3",53198515,53198815
"32378","chr3",53229340,53229640
"32379","chr3",53229840,53230049
"32380","chr3",53270199,53270499
"32381","chr3",53283540,53283840
"32382","chr3",53286500,53286800
"32383","chr3",53523830,53524130
"32384","chr3",53532821,53533121
"32385","chr3",53565893,53566193
"32386","chr3",53807442,53807742
"32387","chr3",53839100,53839400
"32388","chr3",53928656,53928956
"32389","chr3",54660783,54661083
