"","chrom","start","end"
"1814","chr2",90248000,91702000
"1815","chr2",91705000,91764000
"1816","chr2",91836000,91936000
"1817","chr2",91972000,92033000
"1818","chr2",92163000,92265000
"1819","chr2",92320000,95337000
"1820","chr2",95469000,95523000
"1821","chr2",95666000,95777000
"1822","chr2",95798000,96007000
"1823","chr2",96084000,96150000
"1824","chr2",96203000,96331000
"1825","chr2",96793000,97191000
"1826","chr2",97233000,97629000
"1827","chr2",97684000,97739000
"1828","chr2",97864000,98013000
"1829","chr2",98026000,98142000
"1830","chr2",98189000,98249000
"1831","chr2",98351000,99211000
"1832","chr2",99247000,100084000
"1833","chr2",100182000,101175000
"1834","chr2",101224000,101586000
"1835","chr2",101649000,101832000
"1836","chr2",101957000,102466000
"1837","chr2",102503000,103404000
"1838","chr2",103473000,105899000
"1839","chr2",105957000,106161000
"1840","chr2",106185000,106842000
"1841","chr2",106875000,106976000
"1842","chr2",106984000,107097000
"1843","chr2",107334000,108440000
"1844","chr2",108443000,108523000
"1845","chr2",108547000,108771000
"1846","chr2",108864000,109249000
"1847","chr2",109476000,110104000
"1848","chr2",110110000,110251000
"1849","chr2",110305000,110458000
"1850","chr2",110494000,110852000
"1851","chr2",110876000,110958000
"1852","chr2",110986000,111392000
"1853","chr2",111476000,111963000
"1854","chr2",112037000,112277000
"1855","chr2",112378000,112457000
"1856","chr2",112677000,113098000
"1857","chr2",113118000,113189000
"1858","chr2",113348000,113494000
"1859","chr2",113495000,114028000
"1860","chr2",114255000,114387000
"1861","chr2",114500000,114710000
"1862","chr2",114781000,118510000
"1863","chr2",118590000,118757000
"1864","chr2",118786000,119610000
"1865","chr2",119647000,120097000
"1866","chr2",120128000,121419000
"1867","chr2",121458000,121812000
"1868","chr2",121874000,122480000
"1869","chr2",122588000,127748000
"1870","chr2",127832000,128451000
"1871","chr2",128623000,130656000
"1872","chr2",130791000,130891000
"1873","chr2",131046000,131135000
"1874","chr2",131154000,131317000
"1875","chr2",131318000,131456000
"1876","chr2",131533000,131823000
"1877","chr2",131961000,132061000
"1878","chr2",132161000,132337000
"1879","chr2",132675000,132807000
"1880","chr2",133127000,134574000
"1881","chr2",134659000,135655000
"1882","chr2",135766000,136468000
"1883","chr2",136673000,137124000
"1884","chr2",137208000,138581000
"1885","chr2",138707000,139543000
"1886","chr2",139668000,141661000
"1887","chr2",141743000,142172000
"1888","chr2",142216000,143744000
"1889","chr2",143827000,147420000
"1890","chr2",147484000,148640000
"1891","chr2",148745000,149832000
"1892","chr2",149887000,150385000
"1893","chr2",150463000,152099000
"1894","chr2",152131000,152344000
"1895","chr2",152362000,152424000
"1896","chr2",152467000,152866000
"1897","chr2",152898000,153462000
"1898","chr2",153655000,155233000
"1899","chr2",155270000,156142000
"1900","chr2",156248000,157173000
"1901","chr2",157201000,158065000
"1902","chr2",158172000,158867000
"1903","chr2",158896000,159637000
"1904","chr2",159767000,160914000
"1905","chr2",160942000,161849000
"1906","chr2",161950000,163168000
"1907","chr2",163213000,163991000
"1908","chr2",164022000,165814000
"1909","chr2",165864000,167350000
"1910","chr2",167436000,168808000
"1911","chr2",169021000,169795000
"1912","chr2",169802000,170286000
"1913","chr2",170332000,170776000
"1914","chr2",170777000,171668000
"1915","chr2",171849000,172285000
"1916","chr2",172296000,172380000
"1917","chr2",172426000,172962000
"1918","chr2",173059000,173329000
"1919","chr2",173371000,175193000
"1920","chr2",175312000,175858000
"1921","chr2",175891000,176924000
"1922","chr2",177030000,177988000
"1923","chr2",178045000,178639000
"1924","chr2",178642000,179298000
"1925","chr2",179352000,180939000
"1926","chr2",180992000,181889000
"1927","chr2",181982000,182565000
"1928","chr2",182617000,182953000
"1929","chr2",183053000,183519000
"1930","chr2",183617000,184026000
"1931","chr2",184146000,187300000
"1932","chr2",187361000,187690000
"1933","chr2",187726000,189335000
"1934","chr2",189415000,190256000
"1935","chr2",190334000,190519000
"1936","chr2",190525000,192365000
"1937","chr2",192412000,196903000
"1938","chr2",196986000,197608000
"1939","chr2",197683000,198232000
"1940","chr2",198281000,198627000
"1941","chr2",198682000,200756000
"1942","chr2",200870000,201715000
"1943","chr2",201777000,202095000
"1944","chr2",202099000,202578000
"1945","chr2",202675000,203045000
"1946","chr2",203177000,203388000
"1947","chr2",203448000,204782000
"1948","chr2",204829000,205482000
"1949","chr2",205555000,206803000
"1950","chr2",206865000,207025000
"1951","chr2",207027000,208337000
"1952","chr2",208426000,208913000
"1953","chr2",208973000,209176000
"1954","chr2",209277000,213397000
"1955","chr2",213494000,214068000
"1956","chr2",214127000,216114000
"1957","chr2",216133000,216762000
"1958","chr2",216998000,217305000
"1959","chr2",217367000,217535000
"1960","chr2",217578000,218582000
"1961","chr2",218658000,218902000
"1962","chr2",219138000,220249000
"1963","chr2",220254000,220506000
"1964","chr2",220932000,223425000
"1965","chr2",223563000,223791000
"1966","chr2",223840000,224789000
"1967","chr2",224864000,226471000
"1968","chr2",226568000,230547000
"1969","chr2",230670000,231459000
"1970","chr2",231493000,231667000
"1971","chr2",231701000,231927000
"1972","chr2",231964000,232266000
"1973","chr2",232398000,232622000
"1974","chr2",232786000,233378000
"1975","chr2",233459000,233688000
"1976","chr2",233713000,234145000
"1977","chr2",234181000,234372000
"1978","chr2",234388000,235405000
"1979","chr2",235492000,235980000
"1980","chr2",236069000,236648000
"1981","chr2",236745000,237234000
"1982","chr2",237276000,237935000
"1983","chr2",238063000,238749000
"1984","chr2",238764000,239193000
"1985","chr2",239202000,241383000
"1986","chr2",241501000,242289000
"1987","chr2",242302000,242804000
"1988","chr2",242866000,242956000
"1989","chr2",243069000,243199373
"1990","chr20",0,60000
"1991","chr20",118000,221000
"1992","chr20",332000,727000
"1993","chr20",793000,1196000
"1994","chr20",1204000,1460000
"1995","chr20",1523000,2426000
"1996","chr20",2461000,3020000
"1997","chr20",3045000,3641000
"1998","chr20",3725000,5091000
"1999","chr20",5103000,5166000
"2000","chr20",5225000,5430000
"2001","chr20",5537000,6030000
"2002","chr20",6192000,7803000
"2003","chr20",7986000,8679000
"2004","chr20",8802000,9332000
"2005","chr20",9396000,10350000
"2006","chr20",10439000,11520000
"2007","chr20",11596000,11984000
"2008","chr20",11997000,12867000
"2009","chr20",12918000,13754000
"2010","chr20",13803000,16735000
"2011","chr20",16835000,17378000
"2012","chr20",17513000,17907000
"2013","chr20",18018000,18555000
"2014","chr20",18616000,19535000
"2015","chr20",19694000,19980000
"2016","chr20",20087000,20564000
"2017","chr20",20592000,21468000
"2018","chr20",21711000,22172000
"2019","chr20",22327000,22665000
"2020","chr20",22668000,23314000
"2021","chr20",23424000,23614000
"2022","chr20",23863000,24488000
"2023","chr20",24513000,24869000
"2024","chr20",24976000,25662000
"2025","chr20",25760000,25829000
"2026","chr20",25904000,26078000
"2027","chr20",26090000,26304000
"2028","chr20",26319000,29438000
"2029","chr20",29525000,29584000
"2030","chr20",29654000,29813000
"2031","chr20",29944000,30036000
"2032","chr20",30233000,30316000
"2033","chr20",30413000,30708000
"2034","chr20",30714000,31398000
"2035","chr20",31464000,31931000
"2036","chr20",32036000,32254000
"2037","chr20",32328000,32690000
"2038","chr20",32890000,33108000
"2039","chr20",33117000,33347000
"2040","chr20",33434000,33868000
"2041","chr20",33875000,34017000
"2042","chr20",34056000,34245000
"2043","chr20",34323000,34501000
"2044","chr20",34554000,35073000
"2045","chr20",35105000,35530000
"2046","chr20",35649000,35767000
"2047","chr20",35847000,36155000
"2048","chr20",36216000,36595000
"2049","chr20",36681000,37029000
"2050","chr20",37243000,37589000
"2051","chr20",37749000,39568000
"2052","chr20",39607000,40302000
"2053","chr20",40444000,41780000
"2054","chr20",41827000,41991000
"2055","chr20",42142000,42708000
"2056","chr20",42745000,42831000
"2057","chr20",42839000,43510000
"2058","chr20",43599000,43913000
"2059","chr20",43948000,44360000
"2060","chr20",44443000,44587000
"2061","chr20",44651000,45007000
"2062","chr20",45076000,45313000
"2063","chr20",45400000,45758000
"2064","chr20",45850000,46229000
"2065","chr20",46326000,46423000
"2066","chr20",46454000,47216000
"2067","chr20",47280000,47521000
"2068","chr20",47670000,47829000
"2069","chr20",47950000,48156000
"2070","chr20",48235000,48478000
"2071","chr20",48581000,48710000
"2072","chr20",48817000,49216000
"2073","chr20",49217000,49378000
"2074","chr20",49420000,49522000
"2075","chr20",49628000,49922000
"2076","chr20",49986000,50218000
"2077","chr20",50273000,50700000
"2078","chr20",50863000,52134000
"2079","chr20",52230000,53260000
"2080","chr20",53384000,54798000
"2081","chr20",54971000,55612000
"2082","chr20",55668000,55904000
"2083","chr20",55949000,56742000
"2084","chr20",56830000,57411000
"2085","chr20",57470000,58056000
"2086","chr20",58155000,58423000
"2087","chr20",58451000,58794000
"2088","chr20",58804000,60451000
"2089","chr20",60587000,60755000
"2090","chr20",60774000,60872000
"2091","chr20",60875000,61264000
"2092","chr20",61284000,61423000
"2093","chr20",61515000,62026000
"2094","chr20",62083000,62871000
"2095","chr20",62947000,63025520
"2096","chr21",0,9418000
"2097","chr21",9419000,9676000
"2098","chr21",9677000,9827000
"2099","chr21",9868000,9969000
"2100","chr21",9970000,10517000
"2101","chr21",10628000,10701000
"2102","chr21",10713000,10852000
"2103","chr21",11029000,11108000
"2104","chr21",11187000,14339000
"2105","chr21",14449000,14656000
"2106","chr21",14692000,14775000
"2107","chr21",14804000,14881000
"2108","chr21",14882000,14944000
"2109","chr21",14945000,15223000
"2110","chr21",15299000,15350000
"2111","chr21",15642000,17244000
"2112","chr21",17367000,18632000
"2113","chr21",18777000,19270000
"2114","chr21",19373000,26723000
"2115","chr21",26976000,28060000
"2116","chr21",28177000,29189000
"2117","chr21",29464000,30056000
"2118","chr21",30471000,30752000
"2119","chr21",30893000,32406000
"2120","chr21",32578000,32972000
"2121","chr21",33177000,33592000
"2122","chr21",33695000,33974000
"2123","chr21",34010000,34826000
"2124","chr21",35030000,35255000
"2125","chr21",35313000,35701000
"2126","chr21",35767000,36002000
"2127","chr21",36107000,37402000
"2128","chr21",37520000,37726000
"2129","chr21",37808000,38290000
"2130","chr21",38361000,38937000
"2131","chr21",39137000,40480000
"2132","chr21",40590000,40789000
"2133","chr21",40883000,41088000
"2134","chr21",41216000,42369000
"2135","chr21",42536000,42922000
"2136","chr21",43031000,44217000
"2137","chr21",44343000,44529000
"2138","chr21",44633000,45056000
"2139","chr21",45226000,45504000
"2140","chr21",45556000,45896000
"2141","chr21",45951000,46204000
"2142","chr21",46240000,46896000
"2143","chr21",47003000,47279000
"2144","chr21",47394000,48042000
"2145","chr22",0,16255000
"2146","chr22",16256000,16855000
"2147","chr22",17040000,17094000
"2148","chr22",17412000,17492000
"2149","chr22",17573000,17996000
"2150","chr22",18048000,18237000
"2151","chr22",18278000,18560000
"2152","chr22",18658000,18875000
"2153","chr22",19028000,19692000
"2154","chr22",19717000,19912000
"2155","chr22",19962000,20091000
"2156","chr22",20156000,20238000
"2157","chr22",20312000,20715000
"2158","chr22",20777000,21027000
"2159","chr22",21138000,21362000
"2160","chr22",21465000,21797000
"2161","chr22",21813000,21909000
"2162","chr22",22075000,22304000
"2163","chr22",22337000,22611000
"2164","chr22",22612000,23633000
"2165","chr22",23762000,23883000
"2166","chr22",23898000,24233000
"2167","chr22",24342000,24399000
"2168","chr22",24436000,24580000
"2169","chr22",24728000,24936000
"2170","chr22",25123000,25614000
"2171","chr22",25749000,25824000
"2172","chr22",25836000,26150000
"2173","chr22",26259000,26690000
"2174","chr22",26807000,27038000
"2175","chr22",27176000,28178000
"2176","chr22",28281000,28402000
"2177","chr22",28475000,28962000
"2178","chr22",29021000,29617000
"2179","chr22",29822000,29971000
"2180","chr22",30037000,30441000
"2181","chr22",30506000,31686000
"2182","chr22",31796000,32036000
"2183","chr22",32074000,32338000
"2184","chr22",32379000,32863000
"2185","chr22",32934000,33376000
"2186","chr22",33491000,35569000
"2187","chr22",35754000,36012000
"2188","chr22",36037000,36520000
"2189","chr22",36691000,36863000
"2190","chr22",36976000,37637000
"2191","chr22",37666000,37903000
"2192","chr22",37939000,38183000
"2193","chr22",38246000,38325000
"2194","chr22",38464000,38727000
"2195","chr22",38809000,39013000
"2196","chr22",39175000,39515000
"2197","chr22",39550000,39707000
"2198","chr22",39764000,39902000
"2199","chr22",39950000,40730000
"2200","chr22",40832000,41250000
"2201","chr22",41309000,41584000
"2202","chr22",41610000,41929000
"2203","chr22",42109000,42291000
"2204","chr22",42359000,42510000
"2205","chr22",42556000,42837000
"2206","chr22",43060000,43480000
"2207","chr22",43638000,44201000
"2208","chr22",44381000,45007000
"2209","chr22",45221000,45529000
"2210","chr22",45575000,45943000
"2211","chr22",45975000,46365000
"2212","chr22",46392000,46727000
"2213","chr22",46740000,49373000
"2214","chr22",49410000,49733000
"2215","chr22",49803000,50105000
"2216","chr22",50183000,50572000
"2217","chr22",50684000,51123000
"2218","chr22",51197000,51304566
"2219","chr3",0,63000
"2220","chr3",132000,3198000
"2221","chr3",3300000,4280000
"2222","chr3",4396000,4662000
"2223","chr3",4763000,5143000
"2224","chr3",5294000,8689000
"2225","chr3",8747000,8963000
"2226","chr3",9014000,9320000
"2227","chr3",9451000,9754000
"2228","chr3",9775000,10049000
"2229","chr3",10071000,10295000
"2230","chr3",10411000,11378000
"2231","chr3",11421000,11874000
"2232","chr3",11951000,12517000
"2233","chr3",12681000,12870000
"2234","chr3",12941000,13691000
"2235","chr3",13706000,13933000
"2236","chr3",13943000,14160000
"2237","chr3",14273000,15112000
"2238","chr3",15150000,15594000
"2239","chr3",15660000,16282000
"2240","chr3",16345000,16583000
"2241","chr3",16660000,19866000
"2242","chr3",19950000,20260000
"2243","chr3",20310000,23903000
"2244","chr3",24028000,24705000
"2245","chr3",24749000,25639000
"2246","chr3",25678000,27714000
"2247","chr3",27770000,28346000
"2248","chr3",28473000,30033000
"2249","chr3",30057000,30729000
"2250","chr3",30843000,32194000
"2251","chr3",32207000,32726000
"2252","chr3",32767000,33444000
"2253","chr3",33499000,33823000
"2254","chr3",33952000,36994000
"2255","chr3",37059000,37289000
"2256","chr3",37486000,37839000
"2257","chr3",37896000,38111000
"2258","chr3",38113000,38528000
"2259","chr3",38533000,39036000
"2260","chr3",39127000,39344000
"2261","chr3",39482000,40578000
"2262","chr3",40641000,41875000
"2263","chr3",41961000,42229000
"2264","chr3",42292000,42579000
"2265","chr3",42624000,42930000
"2266","chr3",42933000,44299000
"2267","chr3",44365000,44962000
"2268","chr3",45089000,47068000
"2269","chr3",47069000,47400000
"2270","chr3",47572000,47800000
"2271","chr3",47891000,48178000
"2272","chr3",48284000,48688000
"2273","chr3",48787000,48963000
"2274","chr3",49133000,49494000
"2275","chr3",49528000,49704000
"2276","chr3",49757000,50110000
"2277","chr3",50160000,50316000
"2278","chr3",50434000,50650000
"2279","chr3",50737000,51382000
"2280","chr3",51533000,51912000
"2281","chr3",52034000,52449000
"2282","chr3",52523000,52715000
"2283","chr3",52783000,53109000
"2284","chr3",53124000,53264000
"2285","chr3",53414000,53908000
"2286","chr3",53997000,54422000
"2287","chr3",54515000,56244000
"2288","chr3",56319000,56538000
"2289","chr3",56733000,57838000
"2290","chr3",57951000,58618000
"2291","chr3",58665000,60579000
"2292","chr3",60640000,60777000
"2293","chr3",60855000,62191000
"2294","chr3",62220000,63768000
"2295","chr3",64062000,64458000
"2296","chr3",64538000,65677000
"2297","chr3",65784000,66131000
"2298","chr3",66171000,66270000
"2299","chr3",66329000,66873000
"2300","chr3",66984000,67835000
"2301","chr3",67915000,68841000
"2302","chr3",69162000,71647000
"2303","chr3",71754000,72866000
"2304","chr3",72908000,73113000
"2305","chr3",73198000,73537000
"2306","chr3",73647000,75248000
"2307","chr3",75608000,75803000
"2308","chr3",76026000,81316000
"2309","chr3",81456000,87227000
"2310","chr3",87276000,88185000
"2311","chr3",88292000,90183000
"2312","chr3",90363000,90437000
"2313","chr3",90505000,93507000
"2314","chr3",93681000,94008000
"2315","chr3",94037000,97368000
"2316","chr3",97494000,98527000
"2317","chr3",98612000,98706000
"2318","chr3",98788000,99476000
"2319","chr3",99584000,99971000
"2320","chr3",100027000,101257000
"2321","chr3",101296000,101377000
"2322","chr3",101529000,105236000
"2323","chr3",105314000,106799000
"2324","chr3",106946000,108174000
"2325","chr3",108206000,108291000
"2326","chr3",108339000,110789000
"2327","chr3",110862000,111251000
"2328","chr3",111303000,111762000
"2329","chr3",111890000,112230000
"2330","chr3",112316000,112682000
"2331","chr3",112781000,113421000
"2332","chr3",113450000,113991000
"2333","chr3",114124000,114899000
"2334","chr3",114927000,115512000
"2335","chr3",115611000,118524000
"2336","chr3",118576000,118955000
"2337","chr3",118965000,119548000
"2338","chr3",119566000,120274000
"2339","chr3",120314000,121170000
"2340","chr3",121274000,122017000
"2341","chr3",122174000,122447000
"2342","chr3",122468000,123278000
"2343","chr3",123343000,123672000
"2344","chr3",123759000,124439000
"2345","chr3",124472000,125287000
"2346","chr3",125744000,127199000
"2347","chr3",127366000,127752000
"2348","chr3",127890000,128294000
"2349","chr3",128392000,128548000
"2350","chr3",128687000,129023000
"2351","chr3",129122000,129344000
"2352","chr3",129346000,129654000
"2353","chr3",129979000,130710000
"2354","chr3",130774000,132372000
"2355","chr3",132473000,133098000
"2356","chr3",133179000,133371000
"2357","chr3",133377000,133886000
"2358","chr3",133932000,134188000
"2359","chr3",134321000,135762000
"2360","chr3",135818000,136452000
"2361","chr3",136475000,136710000
"2362","chr3",136790000,137663000
"2363","chr3",137783000,138635000
"2364","chr3",138689000,139036000
"2365","chr3",139147000,140569000
"2366","chr3",140662000,140922000
"2367","chr3",141039000,142707000
"2368","chr3",142841000,143490000
"2369","chr3",143505000,146355000
"2370","chr3",146373000,148666000
"2371","chr3",148673000,149213000
"2372","chr3",149221000,149524000
"2373","chr3",149552000,149615000
"2374","chr3",149680000,149921000
"2375","chr3",149958000,150224000
"2376","chr3",150268000,152104000
"2377","chr3",152198000,152669000
"2378","chr3",152761000,153973000
"2379","chr3",154052000,155037000
"2380","chr3",155081000,155408000
"2381","chr3",155469000,155645000
"2382","chr3",155732000,156229000
"2383","chr3",156257000,156825000
"2384","chr3",156933000,157238000
"2385","chr3",157307000,158219000
"2386","chr3",158367000,158497000
"2387","chr3",158579000,160099000
"2388","chr3",160287000,161138000
"2389","chr3",161266000,164904000
"2390","chr3",164969000,167057000
"2391","chr3",167113000,167909000
"2392","chr3",167933000,170537000
"2393","chr3",170703000,172051000
"2394","chr3",172058000,172376000
"2395","chr3",172567000,176152000
"2396","chr3",176206000,176664000
"2397","chr3",176774000,178092000
"2398","chr3",178155000,178682000
"2399","chr3",178730000,179275000
"2400","chr3",179377000,179451000
"2401","chr3",179497000,181418000
"2402","chr3",181425000,182391000
"2403","chr3",182437000,183106000
"2404","chr3",183180000,183526000
"2405","chr3",183607000,184006000
"2406","chr3",184099000,184261000
"2407","chr3",184279000,184500000
"2408","chr3",184603000,184953000
"2409","chr3",185084000,185268000
"2410","chr3",185402000,185600000
"2411","chr3",185717000,186258000
"2412","chr3",186302000,186513000
"2413","chr3",186595000,187390000
"2414","chr3",187497000,189641000
"2415","chr3",189695000,192492000
"2416","chr3",192533000,193259000
"2417","chr3",193473000,194031000
"2418","chr3",194101000,194314000
"2419","chr3",194415000,194957000
"2420","chr3",195010000,195234000
"2421","chr3",195348000,195399000
"2422","chr3",195427000,195624000
"2423","chr3",195781000,195935000
"2424","chr3",195981000,196218000
"2425","chr3",196294000,196687000
"2426","chr3",196769000,196910000
"2427","chr3",196955000,197250000
"2428","chr3",197415000,197761000
"2429","chr3",197896000,198022430
"2430","chr4",74000,429000
"2431","chr4",512000,658000
"2432","chr4",745000,980000
"2433","chr4",1066000,1625000
"2434","chr4",1733000,2470000
"2435","chr4",2549000,2710000
"2436","chr4",2768000,2935000
"2437","chr4",3100000,3467000
"2438","chr4",3590000,3843000
"2439","chr4",4269000,4908000
"2440","chr4",4981000,6628000
"2441","chr4",6717000,7070000
"2442","chr4",7151000,7720000
"2443","chr4",7756000,8421000
"2444","chr4",8454000,8599000
"2445","chr4",8659000,8897000
"2446","chr4",9145000,9391000
"2447","chr4",9529000,9610000
"2448","chr4",9816000,10047000
"2449","chr4",10177000,10527000
"2450","chr4",10577000,11369000
"2451","chr4",11441000,11739000
"2452","chr4",11807000,12654000
"2453","chr4",12766000,13545000
"2454","chr4",13721000,16260000
"2455","chr4",16296000,17449000
"2456","chr4",17543000,17801000
"2457","chr4",17850000,19554000
"2458","chr4",19569000,20690000
"2459","chr4",20809000,21764000
"2460","chr4",21811000,22683000
"2461","chr4",22789000,24381000
"2462","chr4",24520000,25130000
"2463","chr4",25170000,25353000
"2464","chr4",25448000,25838000
"2465","chr4",25930000,26426000
"2466","chr4",26427000,26973000
"2467","chr4",27065000,30640000
"2468","chr4",30745000,31092000
"2469","chr4",31095000,37387000
"2470","chr4",37416000,38046000
"2471","chr4",38067000,38675000
"2472","chr4",38764000,39413000
"2473","chr4",39486000,39967000
"2474","chr4",40072000,40884000
"2475","chr4",40986000,41207000
"2476","chr4",41309000,41659000
"2477","chr4",41682000,41902000
"2478","chr4",4.2e+07,44562000
"2479","chr4",44664000,44726000
"2480","chr4",44845000,48953000
"2481","chr4",49089000,49216000
"2482","chr4",49226000,52681000
"2483","chr4",52728000,53833000
"2484","chr4",53910000,55064000
"2485","chr4",55195000,56176000
"2486","chr4",56227000,56714000
"2487","chr4",56753000,57178000
"2488","chr4",57333000,57692000
"2489","chr4",57922000,68152000
"2490","chr4",68408000,69343000
"2491","chr4",69410000,70015000
"2492","chr4",70328000,70518000
"2493","chr4",70524000,71371000
"2494","chr4",71498000,71867000
"2495","chr4",71934000,72583000
"2496","chr4",72599000,73847000
"2497","chr4",73967000,74112000
"2498","chr4",74192000,75004000
"2499","chr4",75033000,75593000
"2500","chr4",75619000,75735000
"2501","chr4",75797000,76385000
"2502","chr4",76482000,77046000
"2503","chr4",77080000,77328000
"2504","chr4",77351000,78846000
"2505","chr4",78898000,79418000
"2506","chr4",79509000,79779000
"2507","chr4",79918000,81123000
"2508","chr4",81152000,82262000
"2509","chr4",82347000,83158000
"2510","chr4",83417000,83697000
"2511","chr4",83827000,84186000
"2512","chr4",84218000,85415000
"2513","chr4",85488000,85888000
"2514","chr4",85977000,87369000
"2515","chr4",87417000,87790000
"2516","chr4",87843000,89437000
"2517","chr4",89448000,90004000
"2518","chr4",90095000,91202000
"2519","chr4",91400000,91585000
"2520","chr4",91629000,95191000
"2521","chr4",95250000,95516000
"2522","chr4",95569000,96008000
"2523","chr4",96102000,99021000
"2524","chr4",99064000,99345000
"2525","chr4",99385000,99980000
"2526","chr4",100069000,100849000
"2527","chr4",100930000,103166000
"2528","chr4",103229000,103999000
"2529","chr4",104028000,104079000
"2530","chr4",104164000,104857000
"2531","chr4",104947000,106378000
"2532","chr4",106425000,107107000
"2533","chr4",107183000,108854000
"2534","chr4",108957000,109508000
"2535","chr4",109621000,110267000
"2536","chr4",110368000,110886000
"2537","chr4",110937000,111440000
"2538","chr4",111468000,111542000
"2539","chr4",111546000,112965000
"2540","chr4",113015000,113194000
"2541","chr4",113248000,119164000
"2542","chr4",119215000,119281000
"2543","chr4",119337000,119401000
"2544","chr4",119511000,119580000
"2545","chr4",119640000,120186000
"2546","chr4",120444000,120949000
"2547","chr4",121019000,122696000
"2548","chr4",122835000,123859000
"2549","chr4",124072000,125253000
"2550","chr4",125254000,126170000
"2551","chr4",126258000,132538000
"2552","chr4",132949000,139836000
"2553","chr4",140008000,140351000
"2554","chr4",140369000,141250000
"2555","chr4",141297000,141775000
"2556","chr4",141783000,144436000
"2557","chr4",144498000,144677000
"2558","chr4",145115000,145931000
"2559","chr4",146150000,146526000
"2560","chr4",146552000,148027000
"2561","chr4",148078000,148509000
"2562","chr4",148558000,148784000
"2563","chr4",148911000,150806000
"2564","chr4",150915000,151200000
"2565","chr4",151220000,151927000
"2566","chr4",152065000,153257000
"2567","chr4",153370000,153658000
"2568","chr4",153768000,154546000
"2569","chr4",154616000,156285000
"2570","chr4",156331000,158873000
"2571","chr4",158914000,159132000
"2572","chr4",159200000,159543000
"2573","chr4",159644000,160356000
"2574","chr4",160419000,164471000
"2575","chr4",164475000,165652000
"2576","chr4",165687000,166021000
"2577","chr4",166045000,166383000
"2578","chr4",166438000,169082000
"2579","chr4",169087000,169805000
"2580","chr4",169957000,170411000
"2581","chr4",170544000,170642000
"2582","chr4",170729000,170971000
"2583","chr4",171083000,173829000
"2584","chr4",173910000,175246000
"2585","chr4",175279000,176459000
"2586","chr4",176467000,177249000
"2587","chr4",177321000,183729000
"2588","chr4",183737000,183833000
"2589","chr4",183861000,184192000
"2590","chr4",184213000,184291000
"2591","chr4",184430000,185107000
"2592","chr4",185200000,185552000
"2593","chr4",185700000,186527000
"2594","chr4",186559000,187101000
"2595","chr4",187169000,187458000
"2596","chr4",187627000,187853000
"2597","chr4",187926000,190438000
"2598","chr4",190549000,190679000
"2599","chr4",190914000,191029000
"2600","chr4",191032000,191154276
"2601","chr5",78000,2e+05
"2602","chr5",317000,627000
"2603","chr5",919000,1557000
"2604","chr5",1685000,2202000
"2605","chr5",2278000,4786000
"2606","chr5",4902000,5388000
"2607","chr5",5524000,6746000
"2608","chr5",6828000,7710000
"2609","chr5",7768000,7856000
"2610","chr5",8010000,10155000
"2611","chr5",10271000,13885000
"2612","chr5",14029000,14309000
"2613","chr5",14350000,14630000
"2614","chr5",14720000,14996000
"2615","chr5",15159000,16462000
"2616","chr5",16467000,17154000
"2617","chr5",17256000,17454000
"2618","chr5",17518000,17600000
"2619","chr5",17652000,20656000
"2620","chr5",20983000,21259000
"2621","chr5",21271000,21370000
"2622","chr5",21535000,21933000
"2623","chr5",21996000,22124000
"2624","chr5",22125000,22204000
"2625","chr5",22205000,31184000
"2626","chr5",31309000,31393000
"2627","chr5",31400000,31519000
"2628","chr5",31570000,32078000
"2629","chr5",32171000,32614000
"2630","chr5",32677000,33389000
"2631","chr5",33468000,33959000
"2632","chr5",34073000,34124000
"2633","chr5",34125000,34302000
"2634","chr5",34507000,34894000
"2635","chr5",35058000,36051000
"2636","chr5",36067000,37353000
"2637","chr5",37489000,38810000
"2638","chr5",38862000,39568000
"2639","chr5",39583000,40660000
"2640","chr5",40755000,40851000
"2641","chr5",40929000,42054000
"2642","chr5",42121000,42886000
"2643","chr5",42916000,43473000
"2644","chr5",43561000,43664000
"2645","chr5",43675000,44785000
"2646","chr5",44830000,45783000
"2647","chr5",45876000,46346000
"2648","chr5",46401000,49443000
"2649","chr5",49548000,49654000
"2650","chr5",49860000,49943000
"2651","chr5",49986000,50107000
"2652","chr5",50108000,50167000
"2653","chr5",50280000,51955000
"2654","chr5",52001000,52399000
"2655","chr5",52467000,53487000
"2656","chr5",53542000,53776000
"2657","chr5",53824000,54422000
"2658","chr5",54506000,55489000
"2659","chr5",55577000,56100000
"2660","chr5",56196000,56515000
"2661","chr5",56607000,57742000
"2662","chr5",57848000,59864000
"2663","chr5",59981000,60198000
"2664","chr5",60261000,61479000
"2665","chr5",61575000,61691000
"2666","chr5",61752000,62082000
"2667","chr5",62108000,64751000
"2668","chr5",64959000,65016000
"2669","chr5",65023000,65400000
"2670","chr5",65602000,67529000
"2671","chr5",67586000,68251000
"2672","chr5",68395000,68782000
"2673","chr5",68846000,70311000
"2674","chr5",70312000,70725000
"2675","chr5",70802000,71046000
"2676","chr5",71101000,71573000
"2677","chr5",71667000,72098000
"2678","chr5",72238000,72737000
"2679","chr5",72876000,73123000
"2680","chr5",73202000,73923000
"2681","chr5",74014000,74966000
"2682","chr5",75066000,76751000
"2683","chr5",76830000,78776000
"2684","chr5",78814000,79952000
"2685","chr5",80016000,80508000
"2686","chr5",80619000,81503000
"2687","chr5",81650000,82227000
"2688","chr5",82266000,82861000
